ROW_HASH,PROPERTY_LOCATION_SK,PROPERTY_ID,ADDRESS,CITY,STATE,COUNTY,ZIP_CODE,IS_CURRENT,VALID_FROM,VALID_TO
-303419108100298628,-5868552870513201424,"4511-Mondial-Dr,-Katy,-TX-77493","4511 Mondial Dr, Katy, TX 77493",Katy,TX,Harris,77493,True,2026-01-29,
4566660650258579475,-7929446971047691246,"3935-Christiana-Hoovers-Gap-Rd,-Lot-2,-Christiana,-TN-37037","3935 Christiana Hoovers Gap Rd, Lot 2, Christiana, TN 37037",Christiana,TN,Rutherford,37037,True,2026-01-29,
-6209066816004052418,-7841049809607963855,"4575-Meadowlawn-Dr-SE,-Grand-Rapids,-MI-49512","4575 Meadowlawn Dr SE, Grand Rapids, MI 49512",Grand Rapids,MI,Kent,49512,True,2026-01-29,
2021632597809408285,-379189286181020057,"154-And-155-Woodland-Loop,-Bandera,-TX-78003","154 And 155 Woodland Loop, Bandera, TX 78003",Bandera,TX,Bandera,78003,True,2026-01-29,
7721887388752066566,-5041057933916309684,"127-Cambrian-Way,-Birmingham,-AL-35242","127 Cambrian Way, Birmingham, AL 35242",Birmingham,AL,Shelby,35242,True,2026-01-29,
-8247182779269678285,403588903169714791,"1-Kulas-Ln,-Apt-204,-Parlin,-NJ-08859","1 Kulas Ln, Apt 204, Parlin, NJ 08859",Parlin,NJ,Middlesex,08859,True,2026-01-29,
-3705574188545130315,-6564647395577839931,"701-State-Rte,-49,-Bernhards-Bay,-NY-13028","701 State Rte, 49, Bernhards Bay, NY 13028",Bernhards Bay,NY,Oswego,13028,True,2026-01-29,
-3650064963846269861,3158969155393752541,"238-N-Pine-St,-Marshfield,-MO-65706","238 N Pine St, Marshfield, MO 65706",Marshfield,MO,Webster,65706,True,2026-01-29,
6352306526592701946,4269438378556101426,"321-Collington-Dr,-Ronkonkoma,-NY-11779","321 Collington Dr, Ronkonkoma, NY 11779",Ronkonkoma,NY,Suffolk,11779,True,2026-01-29,
6123888905098847660,8110638251589234399,"640-Logan-Ln,-Danville,-CA-94526","640 Logan Ln, Danville, CA 94526",Danville,CA,Contra Costa,94526,True,2026-01-29,
-3200362411240867797,7174373611939987166,"23004-75th-Ave-W,-Edmonds,-WA-98026","23004 75th Ave W, Edmonds, WA 98026",Edmonds,WA,Snohomish,98026,True,2026-01-29,
-6898456575483818143,-8435951038390273956,"1120-N-Highland-Ave,-Los-Angeles,-CA-90038","1120 N Highland Ave, Los Angeles, CA 90038",Los Angeles,CA,Los Angeles,90038,True,2026-01-29,
-5198240533798896725,-5051174618859332029,"29217-Sandpiper-Dr,-Lake-Elsinore,-CA-92530","29217 Sandpiper Dr, Lake Elsinore, CA 92530",Lake Elsinore,CA,Riverside,92530,True,2026-01-29,
-2210122321064522566,4098521087060642343,"4274-Calinda-Ln,-Apt-231,-Niceville,-FL-32578","4274 Calinda Ln, Apt 231, Niceville, FL 32578",Niceville,FL,Okaloosa,32578,True,2026-01-29,
-6652396034211596009,1949617861796166501,"1120-Doss-Ave,-Orlando,-FL-32809","1120 Doss Ave, Orlando, FL 32809",Orlando,FL,Orange,32809,True,2026-01-29,
-1583768739333413076,1192740027736024395,"17382-Brady,-Redford,-MI-48240","17382 Brady, Redford, MI 48240",Redford,MI,Wayne,48240,True,2026-01-29,
5903736276463866002,463585852666928834,"3434-S-Lincoln-Rd,-Mount-Pleasant,-MI-48858","3434 S Lincoln Rd, Mount Pleasant, MI 48858",Mount Pleasant,MI,Isabella,48858,True,2026-01-29,
9064479623955728247,-4877947528434980891,"2503-Bargello-St,-Harker-Heights,-TX-76548","2503 Bargello St, Harker Heights, TX 76548",Harker Heights,TX,Bell,76548,True,2026-01-29,
4550240219617153683,751733897497497057,"10114-E-220th-St,-Peculiar,-MO-64078","10114 E 220th St, Peculiar, MO 64078",Peculiar,MO,Cass,64078,True,2026-01-29,
8904957337803263828,7856521443811685694,"341-Westfield-Ln,-Henderson,-KY-42420","341 Westfield Ln, Henderson, KY 42420",Henderson,KY,Henderson,42420,True,2026-01-29,
-3081644312527927103,-9023438140513098372,"306-S-Main-St,-Lot-4,-Sorento,-IL-62086","306 S Main St, Lot 4, Sorento, IL 62086",Sorento,IL,Bond,62086,True,2026-01-29,
-4847605400041982524,5591196534151384431,"39-University-Cir,-Apt-1,-Charlottesville,-VA-22903","39 University Cir, Apt 1, Charlottesville, VA 22903",Charlottesville,VA,Charlottesville City,22903,True,2026-01-29,
7021347979298016883,8637493599935366538,"11810-Hi-Ridge-Rd,-Lakeside,-CA-92040","11810 Hi Ridge Rd, Lakeside, CA 92040",Lakeside,CA,San Diego,92040,True,2026-01-29,
-3523312440485316344,-7846014623390266932,"380-E-Wiley-Way,-Casa-Grande,-AZ-85122","380 E Wiley Way, Casa Grande, AZ 85122",Casa Grande,AZ,Pinal,85122,True,2026-01-29,
-2803688972650306125,2114895873119005142,"356-Hart-Ave,-Staten-Island,-NY-10310","356 Hart Ave, Staten Island, NY 10310",Staten Island,NY,Richmond,10310,True,2026-01-29,
-8303677839422173538,-1994972304259276304,"2827-Banff-Mountain-Trl,-Houston,-TX-77038","2827 Banff Mountain Trl, Houston, TX 77038",Houston,TX,Harris,77038,True,2026-01-29,
-7053169761850201285,-5031101410749099568,"12035-Twincreek-Dr,-Pickerington,-OH-43147","12035 Twincreek Dr, Pickerington, OH 43147",Pickerington,OH,Fairfield,43147,True,2026-01-29,
3898976582012670966,-9042674379992745194,"1870-Gardenia-Dr,-Florissant,-MO-63031","1870 Gardenia Dr, Florissant, MO 63031",Florissant,MO,St. Louis,63031,True,2026-01-29,
2654837334346672524,-8241265546310982984,"3012-Rustic-Ln,-Charlotte,-NC-28210","3012 Rustic Ln, Charlotte, NC 28210",Charlotte,NC,Mecklenburg,28210,True,2026-01-29,
-3509286513474393113,2855778423471102508,"1072-Alpine-Way,-Lincoln,-CA-95648","1072 Alpine Way, Lincoln, CA 95648",Lincoln,CA,Placer,95648,True,2026-01-29,
-6238396964775281079,143904221696263452,"1756-Old-Glen-St,-San-Marcos,-CA-92078","1756 Old Glen St, San Marcos, CA 92078",San Marcos,CA,San Diego,92078,True,2026-01-29,
-1357997852576734664,-6216559766967108510,"12423-E-Shadow-Lake-Ln,-Cypress,-TX-77429","12423 E Shadow Lake Ln, Cypress, TX 77429",Cypress,TX,Harris,77429,True,2026-01-29,
-2551050423366626213,3655167413496701021,"65-Friendship-Ln,-Englewood,-FL-34223","65 Friendship Ln, Englewood, FL 34223",Englewood,FL,Charlotte,34223,True,2026-01-29,
4660773341220973296,8796517892339998659,"26531-Ne-143rd-Cir,-Unit-G,-Duvall,-WA-98019","26531 Ne 143rd Cir, Unit G, Duvall, WA 98019",Duvall,WA,King,98019,True,2026-01-29,
-1455041797492622901,-7286878044252771583,"255-Varsity-Ln,-State-College,-PA-16803","255 Varsity Ln, State College, PA 16803",State College,PA,Centre,16803,True,2026-01-29,
4562334571095028970,-4721165800950283143,"221-Harris-Dr,-Apt-14,-Crowley,-TX-76036","221 Harris Dr, Apt 14, Crowley, TX 76036",Crowley,TX,Tarrant,76036,True,2026-01-29,
-2970845085922935444,-5237647668119866876,"13-Northgate-Dr,-Mount-Vernon,-OH-43050","13 Northgate Dr, Mount Vernon, OH 43050",Mount Vernon,OH,Knox,43050,True,2026-01-29,
3316576334012981141,-287665510822075811,"1013-Homewood-St,-Emporia,-KS-66801","1013 Homewood St, Emporia, KS 66801",Emporia,KS,Lyon,66801,True,2026-01-29,
-4204629948034342717,-2762056562261440770,"2339-Rolling-Hill-Rd,-Fayetteville,-NC-28304","2339 Rolling Hill Rd, Fayetteville, NC 28304",Fayetteville,NC,Cumberland,28304,True,2026-01-29,
2626518926577223583,6842446672831701564,"Winterberry-Dr,-Lot-54,-Hendersonville,-NC-28739","Winterberry Dr, Lot 54, Hendersonville, NC 28739",Hendersonville,NC,Henderson,28739,True,2026-01-29,
-2811974380416311058,1974676024058099045,"4208-Aldama-Dr,-Austin,-TX-78739","4208 Aldama Dr, Austin, TX 78739",Austin,TX,Travis,78739,True,2026-01-29,
199187103806444229,3843561318965456066,"121-Englewood-Ave,-Oil-City,-PA-16301","121 Englewood Ave, Oil City, PA 16301",Oil City,PA,Venango,16301,True,2026-01-29,
2490386609658027826,324059330500915056,"85-Regent-Ter,-Milford,-CT-06460","85 Regent Ter, Milford, CT 06460",Milford,CT,New Haven,06460,True,2026-01-29,
-2932774619388498943,-3889439175825747926,"4608-Shadow-Stone-St,-Bakersfield,-CA-93313","4608 Shadow Stone St, Bakersfield, CA 93313",Bakersfield,CA,Kern,93313,True,2026-01-29,
-6039468546579054058,7815577243710091666,"261-College-Hill-Rd,-Herkimer,-NY-13350","261 College Hill Rd, Herkimer, NY 13350",Herkimer,NY,Herkimer,13350,True,2026-01-29,
3464419661056915846,-1101414446661049645,"8710-Aspen-Grove-Ct,-Odenton,-MD-21113","8710 Aspen Grove Ct, Odenton, MD 21113",Odenton,MD,Anne Arundel,21113,True,2026-01-29,
5503094886174257959,-2938785764398135213,"11830-Eddleston-Dr,-Porter-Ranch,-CA-91326","11830 Eddleston Dr, Porter Ranch, CA 91326",Porter Ranch,CA,Los Angeles,91326,True,2026-01-29,
6232037117486254096,1218701800138211817,"1990-Bellflower-Ct,-Grove-City,-OH-43123","1990 Bellflower Ct, Grove City, OH 43123",Grove City,OH,Franklin,43123,True,2026-01-29,
8706456069877902992,8148962323945120258,"215-Hill-St,-Cairnbrook,-PA-15924","215 Hill St, Cairnbrook, PA 15924",Cairnbrook,PA,Somerset,15924,True,2026-01-29,
-1743794155677010199,8474529879336268972,"67-W-64th-St,-Apt-204,-Westmont,-IL-60559","67 W 64th St, Apt 204, Westmont, IL 60559",Westmont,IL,Dupage,60559,True,2026-01-29,
-5810036213888702197,2265744456247786938,"31-Lands-End-Rd,-Saint-Helena-Island,-SC-29920","31 Lands End Rd, Saint Helena Island, SC 29920",Saint Helena Island,SC,Beaufort,29920,True,2026-01-29,
-1842363078496289969,7439031355876685873,"1522-E-Olive-St,-Bloomington,-IL-61701","1522 E Olive St, Bloomington, IL 61701",Bloomington,IL,McLean,61701,True,2026-01-29,
581384221657866660,-3997841675445908798,"104-Prince-George-St,-Oklahoma-City,-OK-73110","104 Prince George St, Oklahoma City, OK 73110",Oklahoma City,OK,Oklahoma,73110,True,2026-01-29,
-4351185797284550714,3352869997269279772,"Pine-Top-Ln,-Lots-68-&-69,-Gatlinburg,-TN-37738","Pine Top Ln, Lots 68 & 69, Gatlinburg, TN 37738",Gatlinburg,TN,Sevier,37738,True,2026-01-29,
-5386346526455804154,-8281585410374467905,"3210-W-End-Cir,-Apt-303,-Nashville,-TN-37203","3210 W End Cir, Apt 303, Nashville, TN 37203",Nashville,TN,Davidson,37203,True,2026-01-29,
8658945967229026329,1451608886326998457,"7192-S-Bromley-Rd,-West-Jordan,-UT-84084","7192 S Bromley Rd, West Jordan, UT 84084",West Jordan,UT,Salt Lake,84084,True,2026-01-29,
-4621770878908325149,-6134135615284742652,"303-Granada-St,-Fort-Pierce,-FL-34949","303 Granada St, Fort Pierce, FL 34949",Fort Pierce,FL,St. Lucie,34949,True,2026-01-29,
3582887306075566537,7166338519788090064,"64-Bache-Ave,-Staten-Island,-NY-10306","64 Bache Ave, Staten Island, NY 10306",Staten Island,NY,Richmond,10306,True,2026-01-29,
-2271638881320706696,4361293503285711166,"261-Business-Park-Blvd,-Apt-616,-Columbia,-SC-29203","261 Business Park Blvd, Apt 616, Columbia, SC 29203",Columbia,SC,Richland,29203,True,2026-01-29,
-9021869577877387709,-6523424964177206028,"PO-Box-854,-Acworth,-GA-30101","PO Box 854, Acworth, GA 30101",Acworth,GA,Cobb,30101,True,2026-01-29,
1862880841610692644,-2017240156060534128,"246-N-Locust-Ln,-Flinton,-PA-16640","246 N Locust Ln, Flinton, PA 16640",Flinton,PA,Cambria,16640,True,2026-01-29,
3892001417682730833,214490797857039820,"603-Peach-St,-Kannapolis,-NC-28083","603 Peach St, Kannapolis, NC 28083",Kannapolis,NC,Cabarrus,28083,True,2026-01-29,
-2002112428495453847,921678027402051518,"10401-Hanover-Dr,-California-City,-CA-93505","10401 Hanover Dr, California City, CA 93505",California City,CA,Kern,93505,True,2026-01-29,
2340496065831116167,-2121777779490009418,"607B-N-Osceola-Ave,-Clearwater,-FL-33755","607B N Osceola Ave, Clearwater, FL 33755",Clearwater,FL,Pinellas,33755,True,2026-01-29,
-4726807441923866046,7040952655722297155,"1216-E-Vista-Cerro-Dr,-Apt-2043,-Tempe,-AZ-85281","1216 E Vista Cerro Dr, Apt 2043, Tempe, AZ 85281",Tempe,AZ,Maricopa,85281,True,2026-01-29,
-2686807992976935557,-2975620504838735858,"244-S-Main-St,-Timberville,-VA-22853","244 S Main St, Timberville, VA 22853",Timberville,VA,Rockingham,22853,True,2026-01-29,
6203274536656624646,8298428402138327809,"2000-Douglass-Blvd,-Louisville,-KY-40205","2000 Douglass Blvd, Louisville, KY 40205",Louisville,KY,Jefferson,40205,True,2026-01-29,
-1621513389711559180,-2846259355996296287,"3-Champney-Pl,-Apt-2,-Boston,-MA-02114","3 Champney Pl, Apt 2, Boston, MA 02114",Boston,MA,Suffolk,02114,True,2026-01-29,
-1706328438655330578,5211647368180216864,"201-Ocean-Ave,-Unit-B1105,-Santa-Monica,-CA-90402","201 Ocean Ave, Unit B1105, Santa Monica, CA 90402",Santa Monica,CA,Los Angeles,90402,True,2026-01-29,
7001183039068766523,4673442550156099982,"421-Westover-Hills-Blvd,-Apt-106,-Richmond,-VA-23225","421 Westover Hills Blvd, Apt 106, Richmond, VA 23225",Richmond,VA,Richmond City,23225,True,2026-01-29,
-480217195535082987,4571737451664592463,"10474-Los-Feliz-Dr,-Orlando,-FL-32836","10474 Los Feliz Dr, Orlando, FL 32836",Orlando,FL,Orange,32836,True,2026-01-29,
-2359425944043339092,8773798731569228658,"1143-Gatewood-Ave-Sw-Unit-A,-Albuquerque,-NM-87105","1143 Gatewood Ave Sw Unit A, Albuquerque, NM 87105",Albuquerque,NM,Bernalillo,87105,True,2026-01-29,
-366827429080049309,-4390796054145938731,"1287-Edwards-Blvd,-New-Braunfels,-TX-78132","1287 Edwards Blvd, New Braunfels, TX 78132",New Braunfels,TX,Comal,78132,True,2026-01-29,
8948649883684674846,190839517142374078,"4400-Charleston-Cir,-Unit-2,-Alexandria,-LA-71303","4400 Charleston Cir, Unit 2, Alexandria, LA 71303",Alexandria,LA,Rapides,71303,True,2026-01-29,
-7903898089234227958,2503321834248236594,"110-Chalmers-Ave-Ste-B,-Austin,-TX-78702","110 Chalmers Ave Ste B, Austin, TX 78702",Austin,TX,Travis,78702,True,2026-01-29,
3402870448491145006,-9094579507198202582,"662-Hastings-Cir-E,-Memphis,-TN-38107","662 Hastings Cir E, Memphis, TN 38107",Memphis,TN,Shelby,38107,True,2026-01-29,
-6844901512717721102,4055363817660999764,"123-W-Kingfisher-Way,-Lavallette,-NJ-08735","123 W Kingfisher Way, Lavallette, NJ 08735",Lavallette,NJ,Ocean,08735,True,2026-01-29,
-5024756585702341421,-4712729731498336391,"11436-Se-208th-St,-Spc-52,-Kent,-WA-98031","11436 Se 208th St, Spc 52, Kent, WA 98031",Kent,WA,King,98031,True,2026-01-29,
46678120286436214,3171584096308241122,"17231-N-Ramsey-Rd,-Rathdrum,-ID-83858","17231 N Ramsey Rd, Rathdrum, ID 83858",Rathdrum,ID,Kootenai,83858,True,2026-01-29,
-4746806582447661583,1089463429405722090,"3813-Rexmere-Rd,-Baltimore,-MD-21218","3813 Rexmere Rd, Baltimore, MD 21218",Baltimore,MD,Baltimore City,21218,True,2026-01-29,
3150190616989551619,-2673697388709251049,"PO-Box-88205,-Houston,-TX-77288","PO Box 88205, Houston, TX 77288",Houston,TX,Harris,77288,True,2026-01-29,
6598490772375430833,5977841336216819903,"2417-W-High-Mountain-Rd,-Unit-1501,-Park-City,-UT-84098","2417 W High Mountain Rd, Unit 1501, Park City, UT 84098",Park City,UT,Summit,84098,True,2026-01-29,
-3720831563227668628,-6351498515019972788,"509-S-Main-St,-Warden,-WA-98857","509 S Main St, Warden, WA 98857",Warden,WA,Grant,98857,True,2026-01-29,
-2772462744985440506,-3359027954651627040,"12500-Dunlap-St,-Apt-578,-Houston,-TX-77035","12500 Dunlap St, Apt 578, Houston, TX 77035",Houston,TX,Harris,77035,True,2026-01-29,
-972004095014582125,5757949579554942694,"38-White-Oak-Rd,-Waban,-MA-02468","38 White Oak Rd, Waban, MA 02468",Waban,MA,Middlesex,02468,True,2026-01-29,
-8180523830386015328,-7766717270371986360,"207-Apple-Branch-Dr,-Woodstock,-GA-30188","207 Apple Branch Dr, Woodstock, GA 30188",Woodstock,GA,Cherokee,30188,True,2026-01-29,
-6428975360511488300,-4064454434308792098,"5730-W-6th-St,-Rio-Linda,-CA-95673","5730 W 6th St, Rio Linda, CA 95673",Rio Linda,CA,Sacramento,95673,True,2026-01-29,
-1861486931599303494,3265431475992764269,"370-Vista-Roma-Way,-Unit-308,-San-Jose,-CA-95136","370 Vista Roma Way, Unit 308, San Jose, CA 95136",San Jose,CA,Santa Clara,95136,True,2026-01-29,
7618263545422656824,-1856727118076360340,"8311-Eton-Ct,-North-Port,-FL-34287","8311 Eton Ct, North Port, FL 34287",North Port,FL,Sarasota,34287,True,2026-01-29,
-917232116722647387,-5288538386405271230,"11885-Shaker-Meadows-Ct,-Herndon,-VA-20170","11885 Shaker Meadows Ct, Herndon, VA 20170",Herndon,VA,Fairfax,20170,True,2026-01-29,
2374999574872566541,737833086100318953,"3579-Lakefront-Trl,-Helena,-AL-35022","3579 Lakefront Trl, Helena, AL 35022",Helena,AL,Jefferson,35022,True,2026-01-29,
5449016297511582666,-496886210372854188,"2755-Abby-Brk,-Douglasville,-GA-30135","2755 Abby Brk, Douglasville, GA 30135",Douglasville,GA,Douglas,30135,True,2026-01-29,
-1063374416614666513,-1853159417751134461,"5910-Saturn-Dr,-Madison,-WI-53718","5910 Saturn Dr, Madison, WI 53718",Madison,WI,Dane,53718,True,2026-01-29,
-3259731596879284753,-1614429087247146397,"191-Duchess-Dr,-Apt-522,-Denton,-TX-76208","191 Duchess Dr, Apt 522, Denton, TX 76208",Denton,TX,Denton,76208,True,2026-01-29,
-158839029088068160,-8780161859321195663,"916-Quinnipiac-Ave,-Apt-10,-New-Haven,-CT-06513","916 Quinnipiac Ave, Apt 10, New Haven, CT 06513",New Haven,CT,New Haven,06513,True,2026-01-29,
6128818503332173779,2547999827313521992,"13980-Trinidad-Dr,-Seminole,-FL-33776","13980 Trinidad Dr, Seminole, FL 33776",Seminole,FL,Pinellas,33776,True,2026-01-29,
8080264557679385152,-1116790887853963822,"4010-Strendal-Dr,-Cary,-NC-27519","4010 Strendal Dr, Cary, NC 27519",Cary,NC,Wake,27519,True,2026-01-29,
-5934200541926787431,5992434722291188908,"615-E-Walnut-St,-Greencastle,-IN-46135","615 E Walnut St, Greencastle, IN 46135",Greencastle,IN,Putnam,46135,True,2026-01-29,
1434315211893193229,-6282844060584926027,"288-Kokio-St,-Kaunakakai,-HI-96748","288 Kokio St, Kaunakakai, HI 96748",Kaunakakai,HI,Maui,96748,True,2026-01-29,
5358536709324162034,1874472170763042138,"1935-Paseo-Verde-Pkwy,-Unit-111,-Henderson,-NV-89012","1935 Paseo Verde Pkwy, Unit 111, Henderson, NV 89012",Henderson,NV,Clark,89012,True,2026-01-29,
-9139320212318871172,-8060362856163992468,"702-N-West-St,-Coudersport,-PA-16915","702 N West St, Coudersport, PA 16915",Coudersport,PA,Potter,16915,True,2026-01-29,
-3645555589015545500,3077794396527774854,"3728-W-Palo-Alto-Ave,-Fresno,-CA-93711","3728 W Palo Alto Ave, Fresno, CA 93711",Fresno,CA,Fresno,93711,True,2026-01-29,
-1831528404119486069,-8023983265739415234,"1280-Vinings-Ln,---11-109,-Casselberry,-FL-32707","1280 Vinings Ln, # 11-109, Casselberry, FL 32707",Casselberry,FL,Seminole,32707,True,2026-01-29,
-8111979163750649389,-188971602674831129,"126-Monroe-Ave,-Findlay,-OH-45840","126 Monroe Ave, Findlay, OH 45840",Findlay,OH,Hancock,45840,True,2026-01-29,
-769789626271813043,5141151737757426967,"203-E-Oak-St,-Mountain-Park,-OK-73559","203 E Oak St, Mountain Park, OK 73559",Mountain Park,OK,Kiowa,73559,True,2026-01-29,
6661909828388850390,-7457987020035064268,"541-Jennings-Dr,-Ste-B2,-Lake-In-The-Hills,-IL-60156","541 Jennings Dr, Ste B2, Lake In The Hills, IL 60156",Lake In The Hills,IL,McHenry,60156,True,2026-01-29,
-3531240287509812069,3472809451795144133,"2332-N-51st-St,-Seattle,-WA-98103","2332 N 51st St, Seattle, WA 98103",Seattle,WA,King,98103,True,2026-01-29,
3603765518211716223,2016957997646247718,"8643-E-55th-Ave,-Denver,-CO-80238","8643 E 55th Ave, Denver, CO 80238",Denver,CO,Denver,80238,True,2026-01-29,
-1049091346179729106,-8307451023389627747,"8404-Grandel-Forest-Way,-Louisville,-KY-40258","8404 Grandel Forest Way, Louisville, KY 40258",Louisville,KY,Jefferson,40258,True,2026-01-29,
-6834787218224677691,4712822042958319268,"1521-E-3900-S,-Ste-100,-Salt-Lake-City,-UT-84124","1521 E 3900 S, Ste 100, Salt Lake City, UT 84124",Salt Lake City,UT,Salt Lake,84124,True,2026-01-29,
-3789288777661819301,8018552276187231569,"5103-Itasca-St,-Lubbock,-TX-79416","5103 Itasca St, Lubbock, TX 79416",Lubbock,TX,Lubbock,79416,True,2026-01-29,
-8016166064314822224,-1383518597252150969,"267-Duncan-Rd,-Lot-49,-Carrollton,-GA-30116","267 Duncan Rd, Lot 49, Carrollton, GA 30116",Carrollton,GA,Carroll,30116,True,2026-01-29,
-5049129101131298816,-7561478366132561790,"9767-Deer-Trl,-Haslett,-MI-48840","9767 Deer Trl, Haslett, MI 48840",Haslett,MI,Ingham,48840,True,2026-01-29,
2349501583799011987,4236796496475758942,"74-Elm-St,-Blackstone,-MA-01504","74 Elm St, Blackstone, MA 01504",Blackstone,MA,Worcester,01504,True,2026-01-29,
-6343520854833958869,4022016302927140452,"13602-Nw-218th-Ln,-Alachua,-FL-32615","13602 Nw 218th Ln, Alachua, FL 32615",Alachua,FL,Alachua,32615,True,2026-01-29,
-6058822448100467478,7824277654908592505,"2809-Easton-St,-Harrisonville,-MO-64701","2809 Easton St, Harrisonville, MO 64701",Harrisonville,MO,Cass,64701,True,2026-01-29,
921265428767881024,-8278737844216044326,"1408-W-Ryanna-Dr,-Riverton,-UT-84065","1408 W Ryanna Dr, Riverton, UT 84065",Riverton,UT,Salt Lake,84065,True,2026-01-29,
-1096295395767898804,-3450528485258257692,"117-Elliott-Pl,-South-Plainfield,-NJ-07080","117 Elliott Pl, South Plainfield, NJ 07080",South Plainfield,NJ,Middlesex,07080,True,2026-01-29,
-7020579387588747356,-2719020088023404557,"3035-Hudson-St,-Baltimore,-MD-21224","3035 Hudson St, Baltimore, MD 21224",Baltimore,MD,Baltimore City,21224,True,2026-01-29,
-7157615787714404373,-3685409921521310780,"224-Se-26th-Ave,-Hillsboro,-OR-97123","224 Se 26th Ave, Hillsboro, OR 97123",Hillsboro,OR,Washington,97123,True,2026-01-29,
-8572707588240024810,4781069656776103738,"660-W-Sombra-Way,-Tracy,-CA-95391","660 W Sombra Way, Tracy, CA 95391",Tracy,CA,San Joaquin,95391,True,2026-01-29,
8932802891093317450,-3715326029709772642,"3220-Tuscany-Way,-Boynton-Beach,-FL-33435","3220 Tuscany Way, Boynton Beach, FL 33435",Boynton Beach,FL,Palm Beach,33435,True,2026-01-29,
-2793893983274198899,-3482201963164434332,"7201-Arlington-Expy,-Apt-99,-Jacksonville,-FL-32211","7201 Arlington Expy, Apt 99, Jacksonville, FL 32211",Jacksonville,FL,Duval,32211,True,2026-01-29,
