PROPERTY_ID,PROPERTY_TYPE,SQUARE_FOOTAGE,BEDROOMS,BATHROOMS,PROPERTY_AGE,LOT_SIZE,LATITUDE,LONGITUDE,TAX_2024,TOTAL_VALUE_2023
"26-N-Forest-Ave,-Palatine,-IL-60074",Single Family,1387.0,3.0,2.0,78,11340.0,42.111064,-88.02951,3739.0,32000.0
"2421-Wilton-Ln,-Aurora,-IL-60502",Condo,1739.0,2.0,2.0,24,420790.0,41.806458,-88.254628,3739.0,74250.0
"301-E-Hyman-Ave,-Unit-207,-Aspen,-CO-81611",Single Family,718.0,1.0,1.0,44,8276.0,39.188999,-106.820539,3739.0,149390.0
"903-Farmdale-Dr,-Cape-May,-NJ-08204",Single Family,2565.0,3.0,2.0,27,7701.0,38.944435,-74.929613,3739.0,571300.0
"1003-Loch-Lomond-Ave,-Toledo,-OH-43607",Single Family,1763.0,3.0,1.5,47,10700.0,41.649961,-83.63178,30645.0,23170.0
"5118-Clover-Mist-Dr,-Apollo-Beach,-FL-33572",Single Family,2393.0,4.0,3.0,21,5500.0,27.737485,-82.434294,6353.0,300526.0
"80-Parr-Ct,-Bluffton,-SC-29910",Single Family,1594.0,4.0,3.0,5,5489.0,32.218858,-80.963072,5901.0,20600.0
"196-Day-St,-Leominster,-MA-01453",Single Family,1190.0,3.0,2.5,43,15000.0,42.555196,-71.735472,5232.0,149390.0
"6-White-Dogwood-Rd,-Beaufort,-SC-29907",Single Family,965.0,2.0,1.0,42,8276.0,32.471594,-80.628882,768.0,8152.0
"202-Wilder-Rd,-Chickamauga,-GA-30707",Single Family,1540.0,3.0,2.0,66,30056.0,34.886481,-85.277476,1904.0,149390.0
"7921-Colony-Woods-Dr,-Toledo,-OH-43617",Single Family,2810.0,4.0,3.0,25,15120.0,41.669359,-83.732942,3739.0,121240.0
"1013-Clydesdale-Ct,-New-Bern,-NC-28562",Single Family,1024.0,4.0,2.5,5,9198.0,35.032519,-77.024433,2688.0,313350.0
"605-Caladesi-Trl,-Orlando,-FL-32807",Single Family,1273.0,3.0,2.0,26,4050.0,28.552408,-81.290855,4469.0,281647.0
"801-S-Olive-Ave,-Ste-121,-West-Palm-Beach,-FL-33401",Condo,762.0,1.0,1.5,20,43560.0,26.705843,-80.05255,3739.0,149390.0
"908-W-Meacham-St,-Henryetta,-OK-74437",Single Family,1070.0,2.0,1.0,96,7000.0,35.435862,-95.992915,128.0,1206.0
"401-Mayfair-Blvd,-Toledo,-OH-43612",Single Family,725.0,2.0,1.0,75,6000.0,41.711603,-83.554429,3739.0,16345.0
"7-Powder-Horn-Grn,-Sparta,-NJ-07871",Single Family,2978.0,3.0,2.0,88,35898.0,41.031575,-74.661779,3739.0,149390.0
"815-Lincoln-Ave,-Cuyahoga-Falls,-OH-44221",Single Family,1111.0,3.0,2.0,74,5998.0,41.14904,-81.492607,3739.0,56800.0
"2444-Sw-80th-St,-Oklahoma-City,-OK-73159",Single Family,1737.0,3.0,2.0,62,9409.0,35.385435,-97.555931,2323.0,18480.0
"3501-58th-St,-Sacramento,-CA-95820",Single Family,2320.0,5.0,4.0,86,5663.0,38.543201,-121.437962,9809.0,524303.0
"145-Chantilly-St,-Lexington,-KY-40504",Single Family,1386.0,3.0,1.0,67,8999.0,38.053696,-84.54213,811.0,103100.0
"2221-Amy-St,-Burton,-MI-48519",Single Family,1954.0,3.0,2.0,70,22216.0,42.99797,-83.616376,3739.0,91800.0
"163-Chestnut-Hill-Rd,-Millville,-MA-01529",Single Family,1680.0,2.0,1.0,35,43996.0,42.037331,-71.587419,5387.0,381700.0
"6191-Timber-Lake-Dr,-Unit-A11,-Sarasota,-FL-34243",Condo,1274.0,2.0,2.0,41,334976.0,27.395225,-82.481142,4151.0,250750.0
"3950-W-12th-St,-Apt-23,-Greeley,-CO-80634",Single Family,1496.0,2.0,2.0,41,6273.0,40.419838,-104.741049,1571.0,22420.0
"1634-Glengarry-Dr,-Cary,-NC-27511",Single Family,1400.0,3.0,2.0,48,13068.0,35.75469,-78.765359,3884.0,294303.0
"185-Grove-St,-Putnam,-CT-06260",Single Family,2574.0,3.0,2.0,96,28314.0,41.910047,-71.899694,9962.0,181200.0
"115-5th-Ave-NW,-Faribault,-MN-55021",Single Family,1170.0,2.0,2.5,81,3300.0,44.291802,-93.275877,1812.0,170600.0
"1880-W-Winchester-Rd,-Ste-107,-Libertyville,-IL-60048",Unknown,1584.0,3.0,2.0,46,8276.0,42.297841,-87.994991,3739.0,149390.0
"214-Dolores-Dr,-Hixson,-TN-37343",Single Family,1161.0,3.0,2.0,61,18560.0,35.181541,-85.173927,962.0,42575.0
"829-Hollow-Rd,-Phoenixville,-PA-19460",Single Family,1400.0,4.0,1.0,66,40000.0,40.141899,-75.486693,5509.0,149390.0
"4-Gerard-Ct,-Gretna,-LA-70053",Single Family,1584.0,3.0,2.0,46,5614.0,29.897667,-90.053814,3739.0,4790.0
"218-Pine-St,-Glenolden,-PA-19036",Single Family,1120.0,3.0,1.5,76,1651.0,39.916111,-75.288642,3739.0,87650.0
"3570-Kroger-Ave,-Cincinnati,-OH-45226",Single Family,1220.0,3.0,3.0,104,5663.0,39.122863,-84.431652,8539.0,142940.0
"2611-Huntington-Ct,-Kissimmee,-FL-34743",Single Family,1587.0,3.0,2.0,32,8799.0,28.326739,-81.337974,4293.0,267100.0
"6791-Moonlit-Dr,-Delray-Beach,-FL-33446",Single Family,1288.0,2.0,2.0,48,2165.0,26.455193,-80.151678,3618.0,212000.0
"4751-E-Woodside-Way,-Gilbert,-AZ-85297",Single Family,2140.0,4.0,4.0,19,2660.0,33.284943,-111.687231,1836.0,35450.0
"13120-S-Altura-Ln,-Unit-A,-Arizona-City,-AZ-85123",Single Family,1388.0,3.0,2.0,2,13939.0,32.760796,-111.691605,3739.0,149390.0
"6008-Whiting-Dr,-Mchenry,-IL-60050",Single Family,3479.0,4.0,2.5,22,43560.0,42.370963,-88.315143,3739.0,167801.0
"7681-S-Uinta-Ct,-Centennial,-CO-80112",Single Family,2978.0,4.0,4.0,51,12023.0,39.57843,-104.895008,3739.0,61205.0
"6-Maple-Dr,-Belleville,-IL-62220",Single Family,1975.0,3.0,2.0,36,11761.0,38.492361,-89.984587,3739.0,47498.0
"2923-E-Central-Ave,-Spokane,-WA-99208",Single Family,1440.0,4.0,2.0,79,6900.0,47.711527,-117.367444,2762.0,149390.0
"7950-Castle-Hedge-Dell,-Glen-Burnie,-MD-21061",Single Family,1152.0,3.0,1.5,58,9150.0,39.134166,-76.616285,3739.0,149390.0
"1109-Estell-Dr,-Moore,-OK-73160",Single Family,3796.0,5.0,4.0,27,177028.0,35.347834,-97.452574,3739.0,105797.0
"23943-E-Roxbury-Pl,-Aurora,-CO-80016",Single Family,1844.0,1.0,3.0,9,6199.0,39.586826,-104.708986,3739.0,47624.0
"3449-Nw-33rd-St,-Lauderdale-Lakes,-FL-33309",Single Family,1802.0,2.0,2.0,62,6480.0,26.168227,-80.193942,3739.0,82150.0
"839-S-14th-St,-Saginaw,-MI-48601",Land,1498.0,3.0,2.0,114,7405.0,43.419184,-83.918806,3739.0,149390.0
"4314-Di-Loreto-Ave,-Madison,-WI-53704",Single Family,1593.0,3.0,2.0,22,7118.0,43.145142,-89.307731,6061.0,149390.0
"915-Roosevelt-Blvd,-Osceola,-IA-50213",Single Family,840.0,2.0,1.0,81,7187.0,41.044213,-93.760311,3739.0,59240.0
"3694-Sorrel-Ridge-Ln,-York,-PA-17406",Single Family,4244.0,4.0,3.5,35,17250.0,39.9989,-76.654133,12638.0,149390.0
"7330-Nw-20th-Ct,-Sunrise,-FL-33313",Single Family,1564.0,3.0,2.0,57,7001.0,26.151005,-80.244235,1485.0,149390.0
"5203-Continental-Dr,-Frederick,-MD-21703",Single Family,2890.0,4.0,4.5,6,5982.0,39.373438,-77.418639,3739.0,149390.0
"83-Deep-Woods-Way,-Ormond-Beach,-FL-32174",Single Family,4123.0,5.0,4.0,25,16000.0,29.268638,-81.149783,3739.0,370065.0
"17-Purcell-Rd,-Bridgewater,-NJ-08807",Single Family,2420.0,3.0,2.0,26,6229.0,40.59046,-74.662578,3739.0,149390.0
"802-Circle-Dr,-Gap,-PA-17527",Single Family,1680.0,4.0,2.0,38,8276.0,39.992363,-75.99858,486.0,149390.0
"665-S-Clinton-St,-Apt-11A,-Denver,-CO-80247",Condo,855.0,1.0,1.0,63,1838.0,39.707193,-104.881076,714.0,9010.0
"305-Sunnyside-Dr,-Greer,-SC-29651",Multi-Family,3072.0,8.0,4.0,22,12772.0,34.938634,-82.216635,6557.0,14004.0
"26848-Stillbrook-Dr,-Wesley-Chapel,-FL-33544",Single Family,1722.0,3.0,2.0,21,5982.0,28.209161,-82.371583,7156.0,311893.0
"1592-Brookmere-Way,-Cumming,-GA-30040",Single Family,1880.0,4.0,2.5,9,3920.0,34.227863,-84.115706,3941.0,143072.0
"1792-Indiana-Ct,-Galesburg,-IL-61401",Single Family,864.0,3.0,1.0,75,8276.0,40.934973,-90.344838,3739.0,31670.0
"181-Belle-Island-Ct,-Richmond-Hill,-GA-31324",Single Family,3075.0,5.0,4.5,31,36590.0,31.765143,-81.228118,3739.0,281760.0
"5684-North-Rd,-Sanford,-FL-32771",Single Family,2669.0,4.0,3.0,64,68825.0,28.816299,-81.365295,3739.0,206652.0
"5300-Fadden-Ct,-Temple-Hills,-MD-20748",Single Family,1242.0,3.0,2.5,62,10034.0,38.791997,-76.916051,3739.0,149390.0
"37-Park-St,-Keene,-NH-03431",Single Family,1876.0,3.0,1.5,164,9148.0,42.935424,-72.285707,3739.0,211700.0
"500-Chesham-Dr,-Kernersville,-NC-27284",Single Family,2653.0,3.0,3.0,41,58806.0,36.124565,-80.120808,3739.0,409600.0
"1235-Holiday-Dr,-Tarpon-Springs,-FL-34689",Single Family,1270.0,2.0,2.0,62,9235.0,28.157665,-82.783729,6165.0,324477.0
"2467-State-Rte,-10-Bldg-33-4A,-Morris-Plains,-NJ-07950",Single Family,800.0,3.0,2.0,66,8276.0,40.855108,-74.480357,3739.0,107500.0
"2805-Nw-9th-Pl,-Redmond,-OR-97756",Single Family,1394.0,3.0,2.0,22,7841.0,44.302059,-121.178579,3617.0,174270.0
"11885-Shaker-Meadows-Ct,-Herndon,-VA-20170",Single Family,4573.0,5.0,4.5,25,36602.0,38.987563,-77.357653,15863.0,1344230.0
"1465-Willow-Dr,-Riverdale,-GA-30296",Single Family,1453.0,3.0,1.0,64,8276.0,33.592702,-84.437625,1098.0,149390.0
"7430-Youmans-Ln,-Corryton,-TN-37721",Single Family,2654.0,4.0,1.0,10,24938.0,36.153407,-83.856603,3739.0,114200.0
"1733-W-20th-St,-Los-Angeles,-CA-90007",Multi-Family,1890.0,3.0,2.0,112,6827.0,34.038394,-118.295582,3292.0,249922.0
"35-King-St,-Danbury,-CT-06811",Single Family,2730.0,4.0,2.5,50,40075.0,41.432331,-73.509308,3739.0,149390.0
"1995-W-Wetmore-Rd,-Tucson,-AZ-85705",Single Family,1420.0,3.0,2.0,64,5555.0,32.286829,-111.009579,1382.0,15726.0
"405-20th-Ave-N,-North-Myrtle-Beach,-SC-29582",Single Family,1185.0,3.0,2.0,24,4792.0,33.830524,-78.647632,3842.0,15454.0
"3059-W-Sonoma-Ave,-Stockton,-CA-95204",Single Family,864.0,2.0,1.0,73,6750.0,37.967935,-121.344928,2952.0,136142.0
"20203-Larita-Dr-E,-Bonney-Lake,-WA-98391",Single Family,1380.0,3.0,2.0,31,9052.0,47.161171,-122.159567,4159.0,396700.0
"301-Fernview-Dr,-Columbia,-SC-29229",Single Family,1805.0,3.0,2.0,0,9583.0,34.15419,-80.89103,3739.0,149390.0
"1986-Evaline-St,-Hamtramck,-MI-48212",Single Family,1311.0,3.0,2.0,109,3049.0,42.394236,-83.065134,3739.0,65300.0
"8033-S-Campbell-Ave,-Chicago,-IL-60652",Single Family,1829.0,3.0,2.0,79,3780.0,41.74726,-87.684882,3739.0,20000.0
"7-Academy-Pl,-Apt-53,-Saco,-ME-04072",Condo,891.0,2.0,1.0,41,4848.0,43.506616,-70.435131,2866.0,149390.0
"104-Egges-Ln,-Catonsville,-MD-21228",Single Family,1196.0,3.0,2.0,70,7491.0,39.273539,-76.73448,3739.0,329067.0
"6613-Ave-U,-Lubbock,-TX-79412",Single Family,1796.0,3.0,2.0,69,10200.0,33.533158,-101.861444,3739.0,195078.0
"66806-Estrella-Ave,-Desert-Hot-Springs,-CA-92240",Single Family,960.0,2.0,1.0,60,6534.0,33.957132,-116.495976,2398.0,90843.0
"9153-E-36th-Ave,-Denver,-CO-80238",Single Family,2529.0,3.0,3.5,14,4500.0,39.766824,-104.880259,11987.0,81930.0
"10460-Washingtonia-Palm-Way,-Apt-1311,-Fort-Myers,-FL-33966",Condo,1265.0,2.0,2.0,25,10768.0,26.590459,-81.823996,5125.0,309622.0
"27-Far-Corners-Loop,-Sparks-Glencoe,-MD-21152",Single Family,1520.0,4.0,2.5,38,2182.0,39.521968,-76.636474,3739.0,323167.0
"101-High-Sheriff-Trl,-Berlin,-MD-21811",Single Family,1022.0,3.0,2.0,33,7845.0,38.368862,-75.14766,3739.0,149390.0
"8522-True-Ave,-Pico-Rivera,-CA-90660",Single Family,1318.0,3.0,2.0,75,5159.0,33.956596,-118.09325,6147.0,424831.0
"143-Lincoln-Inn-Rd,-Columbia,-SC-29212",Single Family,2407.0,4.0,2.0,48,17687.0,34.069999,-81.201405,916.0,5980.0
"12301-Childress-St,-Bakersfield,-CA-93312",Single Family,2862.0,5.0,3.5,21,7405.0,35.410707,-119.138606,6936.0,500000.0
"6140-Nw-Butterfly-Orchid-Pl,-Port-Saint-Lucie,-FL-34986",Single Family,2878.0,5.0,3.0,13,6534.0,27.361386,-80.380958,5111.0,400900.0
"13302-Laux-Cir,-Garden-Grove,-CA-92840",Single Family,1555.0,4.0,2.0,67,9152.0,33.781064,-117.900633,1346.0,78588.0
"1065-Neil-Armstrong-Cir,-Las-Vegas,-NV-89145",Single Family,1368.0,2.0,2.0,42,4792.0,36.159455,-115.25206,3739.0,149390.0
"5160-Conroy-Rd,-Unit-21,-Orlando,-FL-32811",Condo,988.0,2.0,2.0,46,8276.0,28.494058,-81.446154,3739.0,149390.0
"15541-Se-Kensington-Dr,-Clackamas,-OR-97015",Single Family,2637.0,3.0,2.5,24,5146.0,45.419798,-122.503253,3739.0,325462.0
"1306-Monache-Dr,-Bakersfield,-CA-93308",Multi-Family,520.0,1.0,1.0,87,6098.0,35.41879,-119.03305,2330.0,62339.0
"15392-Wine-Dr,-Weeki-Wachee,-FL-34614",Single Family,2020.0,3.0,2.0,21,21780.0,28.648594,-82.515776,1736.0,151737.0
"1060-Kelly-Creek-Way,-Moody,-AL-35004",Single Family,1904.0,3.0,1.5,15,7841.0,33.583077,-86.461888,3739.0,149390.0
"6324-Ithaca-Ln-N,-Maple-Grove,-MN-55311",Single Family,1916.0,3.0,3.0,38,15682.0,45.06946,-93.465977,3739.0,646600.0
"201-Brookview-Dr,-Jacksonville,-NC-28540",Single Family,2509.0,4.0,3.0,53,26572.0,34.7696,-77.442372,3104.0,247326.0
"201-Brookview-Dr,-Jacksonville,-NC-28540",Single Family,2509.0,4.0,3.0,53,26572.0,34.7696,-77.442372,3104.0,247326.0
"19-Poplar-Pl,-North-Aurora,-IL-60542",Single Family,1381.0,3.0,1.0,58,10890.0,41.804762,-88.340982,3739.0,77786.0
"453-E-Okeefe-St,-Apt-202,-East-Palo-Alto,-CA-94303",Condo,1081.0,2.0,2.0,23,1132.0,37.461799,-122.145381,7826.0,602998.0
"2525-N-Bourbon-St,-Unit-E2,-Orange,-CA-92865",Condo,1334.0,3.0,2.0,62,8276.0,33.830938,-117.838233,3506.0,149390.0
"3610-Idle-Hour-Dr,-Orlando,-FL-32822",Single Family,1494.0,3.0,2.0,35,6667.0,28.505566,-81.298844,3778.0,231634.0
"3923-N-Jefferson-St,-Spokane,-WA-99205",Single Family,1664.0,3.0,1.0,117,6200.0,47.694191,-117.428833,2784.0,149390.0
"10559-Hedge-View-Ave,-Las-Vegas,-NV-89129",Single Family,1396.0,2.0,2.5,19,1307.0,36.247534,-115.327157,3739.0,149390.0
"5357-Hickory-Bnd,-Bloomfield-Hills,-MI-48304",Single Family,2598.0,3.0,2.5,68,35458.0,42.564012,-83.21033,3739.0,149390.0
"208-Doolittle-Dr,-Chapin,-SC-29036",Single Family,1759.0,3.0,2.0,5,7405.0,34.09942,-81.303611,1564.0,149390.0
"1969-Rayner-Rd,-Saint-Louis,-MO-63122",Single Family,5438.0,4.0,3.5,10,44997.0,38.58913,-90.44035,14743.0,149390.0
"5641-N-Clover-West-Dr,-Fairland,-IN-46126",Single Family,704.0,2.0,1.0,71,9583.0,39.607967,-85.860185,3739.0,115500.0
"806-Oak-St,-Delavan,-WI-53115",Single Family,912.0,3.0,2.0,46,8059.0,42.636392,-88.637006,2855.0,116700.0
"3724-Nw-58th-St,-Oklahoma-City,-OK-73112",Single Family,1174.0,4.0,2.0,70,6229.0,35.529336,-97.584931,1758.0,13687.0
"10-Tingue-St,-Greenwich,-CT-06830",Multi-Family,1816.0,4.0,2.0,105,9583.0,41.002711,-73.652485,3739.0,414680.0
"2701-Nw-State-Rd,-45,-Newberry,-FL-32669",Single Family,1569.0,3.0,2.0,32,43560.0,29.67913,-82.606353,2278.0,134093.0
"4488-Mantova-Dr,-Buford,-GA-30519",Single Family,3138.0,3.0,2.0,7,7405.0,34.078871,-83.893767,9105.0,238720.0
"775-Manzanita-Ave,-Sunnyvale,-CA-94085",Single Family,1465.0,3.0,3.0,73,5000.0,37.395958,-122.024429,10809.0,896515.0
"3651-Sunbridge-Dr,-Snellville,-GA-30039",Single Family,3115.0,3.0,2.0,18,7841.0,33.817795,-84.039769,4932.0,173440.0
"1151-Eagles-Bluff-Dr,-Clarksville,-TN-37040",Single Family,1444.0,3.0,2.0,8,7405.0,36.609543,-87.313361,2214.0,149390.0
"500-S-37th-St,-Apt-504,-Omaha,-NE-68105",Condo,1102.0,2.0,2.0,57,1110.0,41.255665,-95.967987,2957.0,166200.0
"1358-J-St,-Reedley,-CA-93654",Single Family,2130.0,4.0,1.0,76,5256.0,36.591433,-119.450913,2489.0,208002.0
"14511-Central-Ct,-Apt-M2,-Oak-Forest,-IL-60452",Condo,1150.0,2.0,2.0,45,542758.0,41.626617,-87.755144,3739.0,12462.0
"615-E-Walnut-St,-Greencastle,-IN-46135",Single Family,2456.0,3.0,2.0,91,9278.0,39.643182,-86.85711,3739.0,142700.0
"2070-Borland-Rd,-Pittsburgh,-PA-15243",Single Family,1588.0,3.0,2.0,73,6500.0,40.363829,-80.084909,3188.0,96900.0
"10-S-Windsor-Dr,-Rogers,-AR-72758",Single Family,2973.0,4.0,3.5,26,22216.0,36.301214,-94.195013,4791.0,90560.0
"1601-Threepine-Pl-SW,-Lilburn,-GA-30047",Single Family,3350.0,4.0,2.5,27,15246.0,33.839362,-84.108947,6798.0,218920.0
"10311-Foxhall-Dr,-Charlotte,-NC-28210",Single Family,3475.0,4.0,3.5,42,19392.0,35.100807,-80.868542,3739.0,771500.0
"13015-Plantation-Park-Cir,-Apt-10311,-Orlando,-FL-32821",Condo,625.0,1.0,1.0,30,11828.0,28.373552,-81.501018,1839.0,125000.0
"5025-3rd-St,-Boulder,-CO-80304",Single Family,2286.0,5.0,3.5,20,4400.0,40.065889,-105.290252,10194.0,149390.0
"3250-Bell-Blvd,-Bayside,-NY-11361",Single Family,1040.0,3.0,2.0,86,2400.0,40.772152,-73.774794,8009.0,37621.0
"19815-Northern-Pine-Rd,-Council-Bluffs,-IA-51503",Single Family,1092.0,4.0,2.0,62,12632.0,41.236245,-95.807082,3739.0,149390.0
"13-Deerfield-Rd,-Brookfield,-CT-06804",Single Family,3237.0,4.0,4.0,46,110207.0,41.495829,-73.384282,3739.0,149390.0
"966-W-Edgemont-Dr,-San-Bernardino,-CA-92405",Single Family,2030.0,3.0,2.0,75,15695.0,34.150867,-117.305236,6215.0,441389.0
"3202-Brookline-Rd,-Wilmington,-DE-19808",Single Family,1675.0,2.0,2.5,41,2614.0,39.72929,-75.69818,2527.0,68400.0
"407-Central-Ave-NW,-Le-Mars,-IA-51031",Single Family,1714.0,4.0,2.0,106,6250.0,42.798285,-96.166827,3739.0,149390.0
"64-Wild-Thistle-Ln,-Savannah,-GA-31406",Single Family,3588.0,4.0,4.5,27,25265.0,32.003419,-81.027196,3739.0,338080.0
"825-Plymouth-Dr,-Carson-City,-NV-89705",Single Family,1270.0,3.0,2.0,28,8276.0,39.080686,-119.785815,2227.0,149390.0
"1709-Manchester-Rd,-Westminster,-MD-21157",Single Family,1220.0,3.0,2.0,33,65340.0,39.616299,-76.936277,3739.0,335600.0
"1110-Newport-Way,-Roseville,-CA-95661",Single Family,2178.0,4.0,2.5,46,9552.0,38.725048,-121.273668,3739.0,334971.0
"890-Swann-Rd,-Youngstown,-NY-14174",Single Family,1288.0,3.0,1.0,56,17900.0,43.197809,-79.012129,3739.0,77300.0
"26-Banbury-Ave,-Man,-Chester,-NJ-08759",Single Family,989.0,2.0,1.0,49,5880.0,40.02381,-74.284808,3739.0,134300.0
"2120-Sheffield-Dr,-Jonesboro,-AR-72405",Single Family,1725.0,4.0,2.0,46,8276.0,35.867257,-90.619977,1651.0,34321.0
"11-Northwest-Xing,-Davenport,-IA-52806",Single Family,1486.0,2.0,2.5,22,4895.0,41.576609,-90.596591,3739.0,149390.0
"11685-Appoline-St,-Detroit,-MI-48227",Single Family,1581.0,3.0,1.5,101,4792.0,42.374436,-83.169679,3739.0,149390.0
"34360-Virgil-St,-Harrison-Township,-MI-48045",Single Family,1008.0,3.0,1.0,48,7971.0,42.544132,-82.862883,3739.0,81300.0
"1204-Sarah-St,-Pittsburgh,-PA-15203",Single Family,2284.0,3.0,1.0,126,1323.0,40.427502,-79.986078,3875.0,168200.0
"1265-E-9th-St,-Chico,-CA-95928",Single Family,948.0,2.0,1.0,89,6098.0,39.73356,-121.822379,2042.0,186518.0
"2123-Finley-St-SW,-Jacksonville,-AL-36265",Single Family,1267.0,3.0,1.5,50,12458.0,33.804694,-85.766805,667.0,14048.0
"1130-Edie-Ave-SE,-Atlanta,-GA-30312",Single Family,884.0,2.0,1.0,86,10759.0,33.723832,-84.363631,3739.0,122240.0
"6392-Mallard-Way,-Mechanicsville,-VA-23111",Single Family,2135.0,3.0,2.5,40,18426.0,37.604326,-77.328933,2905.0,332900.0
"2201-3rd-Ave,-Apt-1001,-Seattle,-WA-98121",Single Family,502.0,1.0,1.0,47,12959.0,47.6139,-122.34404,3739.0,149390.0
"4511-W-Clarendon-Ave,-Phoenix,-AZ-85031",Single Family,1307.0,3.0,2.0,71,6111.0,33.492563,-112.156579,842.0,21430.0
"411-Richmond-Ct,-Oswego,-IL-60543",Single Family,1251.0,2.0,1.5,25,8276.0,41.705905,-88.315554,3739.0,62338.0
"2332-N-51st-St,-Seattle,-WA-98103",Single Family,3260.0,5.0,3.5,116,4590.0,47.665968,-122.328958,16286.0,149390.0
"11466-Gallagher-St,-Hamtramck,-MI-48212",Single Family,1770.0,3.0,3.0,79,6098.0,42.403298,-83.057593,3739.0,149390.0
"19-Whispering-Pine-Loop,-Newland,-NC-28657",Single Family,1128.0,2.0,1.0,41,8276.0,36.044253,-81.899903,3739.0,188800.0
"2182-12th-Ave,-San-Francisco,-CA-94116",Single Family,850.0,3.0,1.0,77,2495.0,37.747402,-122.468085,5946.0,149390.0
"55-W-95th-St,-Apt-11,-New-York,-NY-10025",Condo,604.0,1.0,1.0,114,8989.0,40.791973,-73.96691,3739.0,149390.0
"19816-Sumpter-Rd,-Cleveland,-OH-44128",Single Family,1111.0,3.0,1.0,82,9450.0,41.425945,-81.540658,3739.0,25450.0
"1712-Sw-Walnut-St,-Ankeny,-IA-50023",Single Family,2172.0,3.0,3.0,5,19388.0,41.714028,-93.605722,3739.0,642000.0
"2245-Jericho-Rd,-Aurora,-IL-60506",Single Family,1638.0,4.0,2.0,54,17580.0,41.745093,-88.371757,3739.0,90600.0
"3458-N-Emerson-St,-Arlington,-VA-22207",Single Family,1412.0,5.0,4.0,70,13885.0,38.909937,-77.143942,13296.0,149390.0
"4215-Mendenwood-Ln,-Orlando,-FL-32826",Single Family,2120.0,4.0,3.0,29,5647.0,28.6037,-81.17015,5814.0,347887.0
"11161-Sw-70th-Ln,-Unit-11161,-Miami,-FL-33173",Townhouse,1430.0,2.0,1.5,49,1800.0,25.702208,-80.372818,3739.0,149390.0
"126-Winona-Rd,-Mount-Pocono,-PA-18344",Single Family,1718.0,3.0,2.0,67,14810.0,41.131569,-75.35469,3739.0,149390.0
"6709-S-21st-Dr,-Phoenix,-AZ-85041",Single Family,2097.0,3.0,4.0,26,6925.0,33.38536,-112.103648,1730.0,30210.0
"5702-Mango-Ln,-Hilliard,-OH-43026",Condo,1392.0,3.0,2.5,31,653.0,39.990426,-83.157361,3739.0,81480.0
"26W199-Klein-Creek-Dr,-Winfield,-IL-60190",Townhouse,2243.0,2.0,2.5,25,9148.0,41.897841,-88.135813,3739.0,127210.0
"4619-Grasshopper-Dr,-Las-Vegas,-NV-89122",Single Family,1252.0,3.0,2.0,43,3920.0,36.104966,-115.042763,3739.0,51232.0
"1133-W-30th-St,-Apt-1,-Riviera-Beach,-FL-33404",Multi-Family,2352.0,5.0,4.0,61,10951.0,26.786567,-80.071256,5928.0,300650.0
"1007-Wright-Ct,-Fredericksburg,-VA-22401",Single Family,2440.0,4.0,2.5,17,5968.0,38.284436,-77.497167,3628.0,407600.0
"9765-S-Veronica-Dr,-Oak-Creek,-WI-53154",Single Family,2034.0,3.0,1.5,41,11151.0,42.866978,-87.904922,3739.0,331200.0
"606-4th-St,-Phoenix,-OR-97535",Single Family,896.0,2.0,1.0,120,8712.0,42.273167,-122.822841,1620.0,95260.0
"4850-Huron-Dr,-Pensacola,-FL-32507",Single Family,1512.0,3.0,2.0,54,2483.0,30.331712,-87.425258,369.0,149390.0
"1065-Camelot-Way,-Casselberry,-FL-32707",Single Family,2126.0,4.0,2.0,55,11462.0,28.666664,-81.315409,1362.0,117657.0
"1582-Gabay-St,-Memphis,-TN-38106",Single Family,1020.0,3.0,1.0,86,4095.0,35.103795,-90.039514,3739.0,6300.0
"11316-Sw-37th-St,-Mustang,-OK-73064",Single Family,1890.0,4.0,3.0,13,9100.0,35.426594,-97.723332,3445.0,28386.0
"19-Ferdinand-Way,-Novato,-CA-94949",Single Family,1922.0,3.0,2.0,27,9229.0,38.060593,-122.518081,10611.0,660312.0
"12723-42nd-Ave-NE,-Seattle,-WA-98125",Single Family,2070.0,3.0,2.0,48,23000.0,47.721874,-122.283978,12875.0,149390.0
"2900-Lantern-Dr,-South-Daytona,-FL-32119",Single Family,1667.0,3.0,2.0,53,13340.0,29.158113,-81.007108,3739.0,308168.0
"198-Caoba-Ct,-Coral-Gables,-FL-33143",Single Family,5280.0,5.0,5.0,23,14922.0,25.697563,-80.255728,54807.0,2928527.0
"5201-Sw-98th-Ct,-Miami,-FL-33165",Single Family,874.0,3.0,1.0,74,10228.0,25.7197,-80.354476,2543.0,149390.0
"1917-17th-Ave,-San-Francisco,-CA-94116",Single Family,1500.0,3.0,1.0,94,3150.0,37.752069,-122.474513,3739.0,674851.0
"1600-Albion-Ln,-Longmont,-CO-80503",Single Family,1724.0,4.0,2.0,43,9060.0,40.186442,-105.149118,3681.0,42170.0
"1007-W-Front-St,-Red-Bank,-NJ-07701",Single Family,2452.0,4.0,2.5,42,29800.0,40.344495,-74.108582,3739.0,496700.0
"2816-75th-St,-Lubbock,-TX-79423",Single Family,2095.0,3.0,2.0,51,9614.0,33.525941,-101.877605,3739.0,224665.0
